ProductA,ProductB,PairCount,ProductACount,ProductBCount,PairSupport,Confidence_A_to_B,Confidence_B_to_A,Lift
SET OF 3 HEART COOKIE CUTTERS,WHITE HANGING HEART T-LIGHT HOLDER,193,673,2142,0.014935768456895218,0.2867756315007429,0.09010270774976657,1.7300255416678807
CHOCOLATE HOT WATER BOTTLE,REGENCY CAKESTAND 3 TIER,193,817,1851,0.014935768456895218,0.23623011015911874,0.10426796326310103,1.6491439673020707
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,RECYCLING BAG RETROSPOT ,192,797,732,0.014858381055564154,0.24090338770388958,0.26229508196721313,4.252668819548717
LUNCH BAG WOODLAND,SPACEBOY LUNCH BOX ,192,1011,896,0.014858381055564154,0.18991097922848665,0.21428571428571427,2.738872403560831
JUMBO SHOPPER VINTAGE RED PAISLEY,SET/20 RED RETROSPOT PAPER NAPKINS ,192,1168,938,0.014858381055564154,0.1643835616438356,0.2046908315565032,2.2645675730934367
LUNCH BAG RED RETROSPOT,ROSES REGENCY TEACUP AND SAUCER ,192,1555,1049,0.014858381055564154,0.12347266881028938,0.18303145853193517,1.5209855351444799
JUMBO SHOPPER VINTAGE RED PAISLEY,PARTY BUNTING,192,1168,1580,0.014858381055564154,0.1643835616438356,0.12151898734177215,1.344407837697243
JUMBO BAG RED RETROSPOT,PINK REGENCY TEACUP AND SAUCER,192,2054,755,0.014858381055564154,0.0934761441090555,0.2543046357615894,1.5998658730824042
LUNCH BAG ALPHABET DESIGN,LUNCH BAG DOLLY GIRL DESIGN,192,733,678,0.014858381055564154,0.26193724420190995,0.2831858407079646,4.9922611645679655
JUMBO  BAG BAROQUE BLACK WHITE,RED RETROSPOT CHARLOTTE BAG,192,923,1028,0.014858381055564154,0.20801733477789816,0.1867704280155642,2.6147859922178993
REGENCY CAKESTAND 3 TIER,SET/20 RED RETROSPOT PAPER NAPKINS ,192,1851,938,0.014858381055564154,0.10372771474878444,0.2046908315565032,1.4289653837780305
DOLLY GIRL LUNCH BOX,JAM MAKING SET PRINTED,192,848,1121,0.014858381055564154,0.22641509433962265,0.17127564674397858,2.609933852860485
DOLLY GIRL LUNCH BOX,REGENCY CAKESTAND 3 TIER,191,848,1851,0.01478099365423309,0.22523584905660377,0.10318746623446785,1.572392026747398
PINK REGENCY TEACUP AND SAUCER,WHITE HANGING HEART T-LIGHT HOLDER,191,755,2142,0.01478099365423309,0.25298013245033113,0.08916900093370682,1.5261481192918667
JAM MAKING SET PRINTED,JUMBO BAG PINK POLKADOT,191,1121,1206,0.01478099365423309,0.1703835860838537,0.1583747927031509,1.8256191537110757
LUNCH BAG PINK POLKADOT,RECIPE BOX PANTRY YELLOW DESIGN,191,1085,1088,0.01478099365423309,0.17603686635944701,0.17555147058823528,2.090761385199241
PACK OF 72 RETROSPOT CAKE CASES,RED TOADSTOOL LED NIGHT LIGHT,191,1293,814,0.01478099365423309,0.1477184841453983,0.23464373464373464,2.344985567723387
JUMBO STORAGE BAG SUKI,PACK OF 72 RETROSPOT CAKE CASES,191,1180,1293,0.01478099365423309,0.16186440677966102,0.1477184841453983,1.6176425865481667
PAPER CHAIN KIT 50'S CHRISTMAS ,REGENCY CAKESTAND 3 TIER,191,1090,1851,0.01478099365423309,0.17522935779816515,0.10318746623446785,1.2232921455796273
JAM MAKING SET WITH JARS,VINTAGE SNAP CARDS,191,1104,837,0.01478099365423309,0.17300724637681159,0.22819593787335724,2.6709673090575383
GREEN REGENCY TEACUP AND SAUCER,WOODEN PICTURE FRAME WHITE FINISH,190,1007,1084,0.014703606252902027,0.18867924528301888,0.1752767527675277,2.249181925781522
LUNCH BAG CARS BLUE,POPCORN HOLDER,190,1145,1324,0.014703606252902027,0.16593886462882096,0.14350453172205438,1.6195332392247916
JUMBO STORAGE BAG SKULLS,LUNCH BAG SUKI DESIGN ,190,698,1279,0.014703606252902027,0.2722063037249284,0.1485535574667709,2.7501562601513094
PINK REGENCY TEACUP AND SAUCER,SET OF 3 REGENCY CAKE TINS,190,755,826,0.014703606252902027,0.25165562913907286,0.23002421307506055,3.936917723650241
SET OF 3 CAKE TINS PANTRY DESIGN ,WOODEN PICTURE FRAME WHITE FINISH,190,1340,1084,0.014703606252902027,0.1417910447761194,0.1752767527675277,1.690243432285069
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,LUNCH BAG SUKI DESIGN ,190,797,1279,0.014703606252902027,0.2383939774153074,0.1485535574667709,2.4085433746369054
JUMBO SHOPPER VINTAGE RED PAISLEY,ROSES REGENCY TEACUP AND SAUCER ,190,1168,1049,0.014703606252902027,0.16267123287671234,0.1811248808388942,2.0038490669522178
DOLLY GIRL LUNCH BOX,RED TOADSTOOL LED NIGHT LIGHT,190,848,814,0.014703606252902027,0.2240566037735849,0.2334152334152334,3.5568297714524135
JUMBO BAG PINK POLKADOT,WOODEN PICTURE FRAME WHITE FINISH,190,1206,1084,0.014703606252902027,0.15754560530679934,0.1752767527675277,1.8780482580945213
GARDENERS KNEELING PAD KEEP CALM ,JUMBO BAG APPLES,190,905,969,0.014703606252902027,0.20994475138121546,0.19607843137254902,2.79969667424981
REGENCY CAKESTAND 3 TIER,SET OF 6 SPICE TINS PANTRY DESIGN,190,1851,804,0.014703606252902027,0.10264721772015127,0.236318407960199,1.6497603823131775
HEART OF WICKER SMALL,VICTORIAN GLASS HANGING T-LIGHT,190,1152,958,0.014703606252902027,0.16493055555555555,0.19832985386221294,2.224668725353746
ROSES REGENCY TEACUP AND SAUCER ,VICTORIAN GLASS HANGING T-LIGHT,190,1049,958,0.014703606252902027,0.1811248808388942,0.19832985386221294,2.4431061693112635
JUMBO STORAGE BAG SUKI,RECIPE BOX PANTRY YELLOW DESIGN,190,1180,1088,0.014703606252902027,0.16101694915254236,0.17463235294117646,1.912372258225324
JAM MAKING SET WITH JARS,VICTORIAN GLASS HANGING T-LIGHT,189,1104,958,0.014626218851570965,0.17119565217391305,0.19728601252609604,2.3091755922664974
GARDENERS KNEELING PAD CUP OF TEA ,JUMBO BAG RED RETROSPOT,189,748,2054,0.014626218851570965,0.25267379679144386,0.09201557935735151,1.5896060380423749
JAM MAKING SET PRINTED,VICTORIAN GLASS HANGING T-LIGHT,189,1121,958,0.014626218851570965,0.16859946476360393,0.19728601252609604,2.2741568723124113
JAM MAKING SET PRINTED,STRAWBERRY CERAMIC TRINKET BOX,189,1121,772,0.014626218851570965,0.16859946476360393,0.24481865284974094,2.8220754969887176
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG STRAWBERRY,189,684,818,0.014626218851570965,0.27631578947368424,0.2310513447432763,4.3649787672114275
GREEN REGENCY TEACUP AND SAUCER,PACK OF 72 RETROSPOT CAKE CASES,189,1007,1293,0.014626218851570965,0.18768619662363456,0.14617169373549885,1.8757007214003139
JUMBO BAG STRAWBERRY,WHITE HANGING HEART T-LIGHT HOLDER,189,818,2142,0.014626218851570965,0.2310513447432763,0.08823529411764706,1.3938587660002877
JUMBO BAG SPACEBOY DESIGN,LUNCH BAG SPACEBOY DESIGN ,189,684,1149,0.014626218851570965,0.27631578947368424,0.16449086161879894,3.1075305757867255
LUNCH BAG RED RETROSPOT,STRAWBERRY CERAMIC TRINKET BOX,189,1555,772,0.014626218851570965,0.12154340836012861,0.24481865284974094,2.0344351331989405
JUMBO BAG STRAWBERRY,LUNCH BAG SUKI DESIGN ,189,818,1279,0.014626218851570965,0.2310513447432763,0.14777169663799844,2.3343592468902394
PACK OF 60 PINK PAISLEY CAKE CASES,SET OF 4 PANTRY JELLY MOULDS,189,853,1036,0.014626218851570965,0.22157092614302462,0.18243243243243243,2.763648173378537
JAM MAKING SET PRINTED,SET/20 RED RETROSPOT PAPER NAPKINS ,189,1121,938,0.014626218851570965,0.16859946476360393,0.20149253731343283,2.3226463578627823
JUMBO STORAGE BAG SUKI,PARTY BUNTING,188,1180,1580,0.0145488314502399,0.15932203389830507,0.1189873417721519,1.3030122291353787
HANGING HEART JAR T-LIGHT HOLDER,NATURAL SLATE HEART CHALKBOARD ,188,691,1200,0.0145488314502399,0.27206946454413894,0.15666666666666668,2.9297346840328027
60 TEATIME FAIRY CAKE CASES,JAM MAKING SET PRINTED,188,821,1121,0.0145488314502399,0.2289890377588307,0.16770740410347904,2.63960423364818
SET OF 3 CAKE TINS PANTRY DESIGN ,SET/5 RED RETROSPOT LID GLASS BOWLS,188,1340,847,0.0145488314502399,0.14029850746268657,0.22195985832349469,2.1404218576538794
LUNCH BOX I LOVE LONDON,POPCORN HOLDER,188,668,1324,0.0145488314502399,0.281437125748503,0.1419939577039275,2.746775331512202
REGENCY CAKESTAND 3 TIER,SPACEBOY LUNCH BOX ,188,1851,896,0.0145488314502399,0.10156672069151809,0.20982142857142858,1.4647825499729876
GREEN REGENCY TEACUP AND SAUCER,LUNCH BAG RED RETROSPOT,187,1007,1555,0.014471444048908837,0.18570009930486595,0.1202572347266881,1.5431618541591496
SPACEBOY LUNCH BOX ,WHITE HANGING HEART T-LIGHT HOLDER,187,896,2142,0.014471444048908837,0.20870535714285715,0.0873015873015873,1.2590525793650793
JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG ALPHABET,187,700,899,0.014471444048908837,0.2671428571428571,0.20800889877641823,3.8398442714126806
PACK OF 72 RETROSPOT CAKE CASES,VICTORIAN GLASS HANGING T-LIGHT,187,1293,958,0.014471444048908837,0.14462490332559938,0.1951983298538622,1.9507755749200366
JUMBO STORAGE BAG SUKI,SET/20 RED RETROSPOT PAPER NAPKINS ,187,1180,938,0.014471444048908837,0.15847457627118644,0.19936034115138593,2.1831646850493294
JAM MAKING SET PRINTED,RED RETROSPOT CHARLOTTE BAG,187,1121,1028,0.014471444048908837,0.16681534344335414,0.1819066147859922,2.0968753579523565
60 TEATIME FAIRY CAKE CASES,PARTY BUNTING,187,821,1580,0.014471444048908837,0.22777101096224117,0.11835443037974684,1.8628208883886586
PACK OF 72 RETROSPOT CAKE CASES,PAPER BUNTING RETROSPOT,187,1293,747,0.014471444048908837,0.14462490332559938,0.250334672021419,2.5017978591343977
JUMBO BAG PINK POLKADOT,PARTY BUNTING,187,1206,1580,0.014471444048908837,0.1550580431177446,0.11835443037974684,1.268139261498415
JUMBO BAG SPACEBOY DESIGN,RECYCLING BAG RETROSPOT ,187,684,732,0.014471444048908837,0.2733918128654971,0.25546448087431695,4.8261871664589515
DOLLY GIRL LUNCH BOX,LUNCH BAG DOLLY GIRL DESIGN,187,848,678,0.014471444048908837,0.2205188679245283,0.275811209439528,4.20286845327545
GREEN REGENCY TEACUP AND SAUCER,SET OF 4 PANTRY JELLY MOULDS,186,1007,1036,0.014394056647577775,0.18470705064548162,0.17953667953667954,2.3038460506186427
JUMBO STORAGE BAG SKULLS,RECYCLING BAG RETROSPOT ,186,698,732,0.014394056647577775,0.2664756446991404,0.2540983606557377,4.704096012024989
JUMBO BAG ALPHABET,JUMBO STORAGE BAG SKULLS,186,899,698,0.014394056647577775,0.20689655172413793,0.2664756446991404,3.8302539274775222
HANGING HEART JAR T-LIGHT HOLDER,VICTORIAN GLASS HANGING T-LIGHT,186,691,958,0.014394056647577775,0.2691751085383502,0.1941544885177453,3.630773228113321
JUMBO BAG VINTAGE LEAF,LUNCH BAG SUKI DESIGN ,186,873,1279,0.014394056647577775,0.21305841924398625,0.145426114151681,2.152573020696474
60 TEATIME FAIRY CAKE CASES,LUNCH BAG RED RETROSPOT,186,821,1555,0.014394056647577775,0.22655298416565164,0.11961414790996784,1.882648013754695
JUMBO BAG RED RETROSPOT,WOODEN FRAME ANTIQUE WHITE ,186,2054,943,0.014394056647577775,0.09055501460564752,0.19724284199363734,1.2408821831751615
LUNCH BAG RED RETROSPOT,ROUND SNACK BOXES SET OF4 WOODLAND ,186,1555,717,0.014394056647577775,0.11961414790996784,0.2594142259414226,2.155723876279783
HEART OF WICKER SMALL,WOODEN FRAME ANTIQUE WHITE ,186,1152,943,0.014394056647577775,0.16145833333333334,0.19724284199363734,2.2124756981265463
LUNCH BAG WOODLAND,POPCORN HOLDER,186,1011,1324,0.014394056647577775,0.18397626112759644,0.1404833836858006,1.79557495943414
JUMBO BAG RED RETROSPOT,RABBIT NIGHT LIGHT,186,2054,876,0.014394056647577775,0.09055501460564752,0.21232876712328766,1.3357898387376455
LUNCH BAG RED RETROSPOT,RED TOADSTOOL LED NIGHT LIGHT,186,1555,814,0.014394056647577775,0.11961414790996784,0.2285012285012285,1.8988378615388264
JUMBO BAG PINK VINTAGE PAISLEY,LUNCH BAG  BLACK SKULL.,186,864,1259,0.014394056647577775,0.2152777777777778,0.14773629864972201,2.209546818462625
NATURAL SLATE HEART CHALKBOARD ,RED RETROSPOT CHARLOTTE BAG,186,1200,1028,0.014394056647577775,0.155,0.18093385214007782,1.9483560311284052
LUNCH BAG CARS BLUE,SPOTTY BUNTING,186,1145,1095,0.014394056647577775,0.16244541484716157,0.16986301369863013,1.9170042471735362
IVORY KITCHEN SCALES,SET OF 3 CAKE TINS PANTRY DESIGN ,186,659,1340,0.014394056647577775,0.2822458270106222,0.13880597014925372,2.7217765497248205
JAM MAKING SET PRINTED,JUMBO BAG WOODLAND ANIMALS,185,1121,858,0.014316669246246711,0.16503122212310437,0.21561771561771562,2.4854702240964506
ALARM CLOCK BAKELIKE GREEN,WOODLAND CHARLOTTE BAG,185,965,827,0.014316669246246711,0.19170984455958548,0.22370012091898428,2.995495297943124
JUMBO STORAGE BAG SUKI,STRAWBERRY CHARLOTTE BAG,185,1180,720,0.014316669246246711,0.15677966101694915,0.2569444444444444,2.813759416195857
JUMBO SHOPPER VINTAGE RED PAISLEY,REGENCY CAKESTAND 3 TIER,185,1168,1851,0.014316669246246711,0.1583904109589041,0.09994597514856834,1.10573792026524
JUMBO BAG APPLES,RED TOADSTOOL LED NIGHT LIGHT,185,969,814,0.014316669246246711,0.19091847265221878,0.22727272727272727,3.0307721174594238
LUNCH BAG  BLACK SKULL.,RECYCLING BAG RETROSPOT ,185,1259,732,0.014316669246246711,0.14694201747418587,0.2527322404371585,2.593968237433647
RECIPE BOX PANTRY YELLOW DESIGN,RED TOADSTOOL LED NIGHT LIGHT,185,1088,814,0.014316669246246711,0.17003676470588236,0.22727272727272727,2.6992814171123
PAPER CHAIN KIT 50'S CHRISTMAS ,RABBIT NIGHT LIGHT,185,1090,876,0.014316669246246711,0.16972477064220184,0.21118721461187215,2.503634116710653
ALARM CLOCK BAKELIKE GREEN,PAPER CHAIN KIT 50'S CHRISTMAS ,185,965,1090,0.014316669246246711,0.19170984455958548,0.16972477064220184,2.272729001283453
JUMBO BAG PINK VINTAGE PAISLEY,LUNCH BAG SUKI DESIGN ,185,864,1279,0.014316669246246711,0.21412037037037038,0.14464425332290853,2.163302131294704
JUMBO  BAG BAROQUE BLACK WHITE,POPCORN HOLDER,184,923,1324,0.014239281844915647,0.19934994582881907,0.13897280966767372,1.9456193353474318
ANTIQUE SILVER T-LIGHT GLASS,REGENCY CAKESTAND 3 TIER,184,824,1851,0.014239281844915647,0.22330097087378642,0.09940572663425176,1.5588844654949041
LUNCH BAG  BLACK SKULL.,SPOTTY BUNTING,184,1259,1095,0.014239281844915647,0.14614773629864972,0.1680365296803653,1.724676756576394
JUMBO BAG ALPHABET,LUNCH BAG CARS BLUE,184,899,1145,0.014239281844915647,0.20467185761957732,0.16069868995633188,2.309842571318933
ALARM CLOCK BAKELIKE RED ,POPCORN HOLDER,184,1038,1324,0.014239281844915647,0.17726396917148363,0.13897280966767372,1.7300642066721383
RECIPE BOX PANTRY YELLOW DESIGN,RECYCLING BAG RETROSPOT ,184,1088,732,0.014239281844915647,0.16911764705882354,0.25136612021857924,2.9854347476695593
ALARM CLOCK BAKELIKE GREEN,CHARLOTTE BAG SUKI DESIGN,184,965,869,0.014239281844915647,0.19067357512953367,0.21173762945914845,2.8353094796591876
JUMBO BAG VINTAGE DOILY ,WOODLAND CHARLOTTE BAG,184,1211,827,0.014239281844915647,0.15194054500412882,0.22249093107617895,2.374093981309979
JUMBO BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN ,183,1206,1149,0.014161894443584585,0.1517412935323383,0.15926892950391644,1.706528281135662
NATURAL SLATE HEART CHALKBOARD ,STRAWBERRY CERAMIC TRINKET BOX,183,1200,772,0.014161894443584585,0.1525,0.23704663212435234,2.5525971502590674
PACK OF 72 RETROSPOT CAKE CASES,SPOTTY BUNTING,183,1293,1095,0.014161894443584585,0.14153132250580047,0.16712328767123288,1.6701988579177658
RECYCLING BAG RETROSPOT ,WOODLAND CHARLOTTE BAG,183,732,827,0.014161894443584585,0.25,0.22128174123337363,3.9062877871825874
ALARM CLOCK BAKELIKE RED ,RED RETROSPOT CHARLOTTE BAG,183,1038,1028,0.014161894443584585,0.17630057803468208,0.17801556420233464,2.216105125840625
RED TOADSTOOL LED NIGHT LIGHT,ROSES REGENCY TEACUP AND SAUCER ,183,814,1049,0.014161894443584585,0.22481572481572482,0.1744518589132507,2.769369681667108
PACK OF 72 RETROSPOT CAKE CASES,SET OF 3 HEART COOKIE CUTTERS,183,1293,673,0.014161894443584585,0.14153132250580047,0.27191679049034173,2.717485511768133
ALARM CLOCK BAKELIKE GREEN,RED RETROSPOT CHARLOTTE BAG,183,965,1028,0.014161894443584585,0.18963730569948187,0.17801556420233464,2.3837483115259777
SET OF 3 CAKE TINS PANTRY DESIGN ,STRAWBERRY CERAMIC TRINKET BOX,183,1340,772,0.014161894443584585,0.13656716417910447,0.23704663212435234,2.285907895754389
DOLLY GIRL LUNCH BOX,JUMBO STORAGE BAG SUKI,183,848,1180,0.014161894443584585,0.21580188679245282,0.15508474576271186,2.3632135433322676
JUMBO BAG ALPHABET,LUNCH BAG  BLACK SKULL.,183,899,1259,0.014161894443584585,0.203559510567297,0.1453534551231136,2.089274023471495
JUMBO STORAGE BAG SKULLS,RED RETROSPOT CHARLOTTE BAG,183,698,1028,0.014161894443584585,0.2621776504297994,0.17801556420233464,3.2955832673675762
JUMBO BAG PINK VINTAGE PAISLEY,LUNCH BAG WOODLAND,183,864,1011,0.014161894443584585,0.21180555555555555,0.18100890207715134,2.7071724914825808
CHARLOTTE BAG PINK POLKADOT,WHITE HANGING HEART T-LIGHT HOLDER,183,739,2142,0.014161894443584585,0.2476319350473613,0.08543417366946779,1.4938841571811405
PAPER BUNTING RETROSPOT,WHITE HANGING HEART T-LIGHT HOLDER,183,747,2142,0.014161894443584585,0.24497991967871485,0.08543417366946779,1.4778853978003519
JUMBO BAG RED RETROSPOT,SET OF 6 SPICE TINS PANTRY DESIGN,183,2054,804,0.014161894443584585,0.08909444985394352,0.22761194029850745,1.4319384092197245
PACK OF 72 RETROSPOT CAKE CASES,ROSES REGENCY TEACUP AND SAUCER ,183,1293,1049,0.014161894443584585,0.14153132250580047,0.1744518589132507,1.7434392272830825
JUMBO STORAGE BAG SUKI,SET OF 3 CAKE TINS PANTRY DESIGN ,183,1180,1340,0.014161894443584585,0.15508474576271186,0.13656716417910447,1.4955261826460915
GREEN REGENCY TEACUP AND SAUCER,RECYCLING BAG RETROSPOT ,183,1007,732,0.014161894443584585,0.1817279046673287,0.25,3.2080436941410126
JAM MAKING SET PRINTED,JUMBO BAG APPLES,183,1121,969,0.014161894443584585,0.1632471008028546,0.18885448916408668,2.1769649500252704
CHARLOTTE BAG SUKI DESIGN,JUMBO BAG WOODLAND ANIMALS,182,869,858,0.014084507042253521,0.2094361334867664,0.21212121212121213,3.1542351013006944
STRAWBERRY CERAMIC TRINKET BOX,WOODLAND CHARLOTTE BAG,182,772,827,0.014084507042253521,0.23575129533678757,0.22007255139056833,3.683649623146274
IVORY KITCHEN SCALES,REGENCY CAKESTAND 3 TIER,182,659,1851,0.014084507042253521,0.27617602427921095,0.09832522960561858,1.928010040916242
GARDENERS KNEELING PAD KEEP CALM ,RECIPE BOX PANTRY YELLOW DESIGN,182,905,1088,0.014084507042253521,0.2011049723756906,0.16727941176470587,2.3884912252193695
JAM MAKING SET PRINTED,PACK OF 20 NAPKINS PANTRY DESIGN,182,1121,660,0.014084507042253521,0.1623550401427297,0.27575757575757576,3.178714892006596
RED RETROSPOT CHARLOTTE BAG,RED TOADSTOOL LED NIGHT LIGHT,182,1028,814,0.014084507042253521,0.17704280155642024,0.22358722358722358,2.810500100383369
DOORMAT KEEP CALM AND COME IN,GARDENERS KNEELING PAD KEEP CALM ,182,654,905,0.014084507042253521,0.2782874617737003,0.2011049723756906,3.973514454187575
JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG VINTAGE LEAF,182,700,873,0.014084507042253521,0.26,0.20847651775486828,3.8484765177548685
JUMBO  BAG BAROQUE BLACK WHITE,LUNCH BAG PINK POLKADOT,182,923,1085,0.014084507042253521,0.19718309859154928,0.16774193548387098,2.3483870967741938
LUNCH BAG APPLE DESIGN,WHITE HANGING HEART T-LIGHT HOLDER,182,1029,2142,0.014084507042253521,0.17687074829931973,0.08496732026143791,1.0670045796096217
DOLLY GIRL LUNCH BOX,GREEN REGENCY TEACUP AND SAUCER,182,848,1007,0.014084507042253521,0.21462264150943397,0.1807348560079444,2.754075246856907
JUMBO BAG VINTAGE LEAF,RED RETROSPOT CHARLOTTE BAG,182,873,1028,0.014084507042253521,0.20847651775486828,0.17704280155642024,2.620557940105455
JUMBO BAG PINK POLKADOT,LUNCH BAG VINTAGE DOILY ,182,1206,1089,0.014084507042253521,0.15091210613598674,0.16712580348943984,1.7907127965924892
CLOTHES PEGS RETROSPOT PACK 24 ,LUNCH BAG RED RETROSPOT,182,748,1555,0.014084507042253521,0.24331550802139038,0.11704180064308682,2.021944048007979
DOLLY GIRL LUNCH BOX,SET OF 3 CAKE TINS PANTRY DESIGN ,182,848,1340,0.014084507042253521,0.21462264150943397,0.13582089552238805,2.069666995212616
PACK OF 72 RETROSPOT CAKE CASES,RECYCLING BAG RETROSPOT ,182,1293,732,0.014084507042253521,0.14075792730085074,0.24863387978142076,2.4848004598109195
LUNCH BAG SUKI DESIGN ,RECYCLING BAG RETROSPOT ,182,1279,732,0.014084507042253521,0.1422986708365911,0.24863387978142076,2.5119992138667073
60 TEATIME FAIRY CAKE CASES,JAM MAKING SET WITH JARS,182,821,1104,0.014084507042253521,0.22168087697929353,0.16485507246376813,2.59471040971597
SET OF 3 REGENCY CAKE TINS,WHITE HANGING HEART T-LIGHT HOLDER,182,826,2142,0.014084507042253521,0.22033898305084745,0.08496732026143791,1.3292345186662236
JAM MAKING SET WITH JARS,RED TOADSTOOL LED NIGHT LIGHT,182,1104,814,0.014084507042253521,0.16485507246376813,0.22358722358722358,2.6170236441975576
ALARM CLOCK BAKELIKE GREEN,SET OF 3 CAKE TINS PANTRY DESIGN ,182,965,1340,0.014084507042253521,0.18860103626943006,0.13582089552238805,1.818733276622071
CLOTHES PEGS RETROSPOT PACK 24 ,JUMBO BAG RED RETROSPOT,182,748,2054,0.014084507042253521,0.24331550802139038,0.08860759493670886,1.5307317403371017
JUMBO BAG VINTAGE LEAF,LUNCH BAG PINK POLKADOT,182,873,1085,0.014084507042253521,0.20847651775486828,0.16774193548387098,2.482888075970883
GREEN REGENCY TEACUP AND SAUCER,HEART OF WICKER SMALL,181,1007,1152,0.014007119640922458,0.17974180734856007,0.15711805555555555,2.0161663494427895
JUMBO BAG ALPHABET,WHITE HANGING HEART T-LIGHT HOLDER,181,899,2142,0.014007119640922458,0.20133481646273638,0.08450046685340803,1.214588467941867
ASSORTED COLOUR BIRD ORNAMENT,NATURAL SLATE HEART CHALKBOARD ,181,1358,1200,0.014007119640922458,0.1332842415316642,0.15083333333333335,1.4352491408934709
